run,log_file,channel,detected,first_detect_vt_s,first_detect_radius_m,n_bearings,cleared,clear_vt_s,locate_clear_time_s,n_clear_attempts,n_clear_fail,clear_success_rate
2,r02_20260912_222353.jsonl,12,1,2241.571,1150.0,3,1,2759.509,517.937,1,0,1.0
2,r02_20260912_222353.jsonl,13,0,,,0,0,,,0,0,
2,r02_20260912_222353.jsonl,14,0,,,0,0,,,0,0,
2,r02_20260912_222353.jsonl,15,0,,,0,0,,,0,0,
2,r02_20260912_222353.jsonl,16,0,,,0,0,,,0,0,
2,r02_20260912_222353.jsonl,17,0,,,0,0,,,0,0,
2,r02_20260912_222353.jsonl,18,1,107.0,0.0,2,1,907.848,800.848,1,0,1.0
2,r02_20260912_222353.jsonl,19,1,113.0,0.0,2,1,373.483,260.483,1,0,1.0
2,r02_20260912_222353.jsonl,20,0,,,0,0,,,0,0,
3,r03_20260912_222410.jsonl,1,1,5.0,0.0,4,1,541.52,536.52,1,0,1.0
3,r03_20260912_222410.jsonl,2,1,11.0,0.0,5,1,657.08,646.08,1,0,1.0
3,r03_20260912_222410.jsonl,3,1,3623.085,1150.0,6,1,3876.574,253.489,1,0,1.0
3,r03_20260912_222410.jsonl,4,1,2643.853,1150.0,9,1,3486.0,842.147,1,0,1.0
3,r03_20260912_222410.jsonl,5,1,29.0,0.0,4,1,305.794,276.794,1,0,1.0
3,r03_20260912_222410.jsonl,6,0,,,0,0,,,0,0,
3,r03_20260912_222410.jsonl,7,1,2655.853,1150.0,3,1,2847.981,192.128,1,0,1.0
3,r03_20260912_222410.jsonl,8,0,,,0,0,,,0,0,
3,r03_20260912_222410.jsonl,9,1,3641.085,1150.0,6,1,4299.848,658.763,1,0,1.0
3,r03_20260912_222410.jsonl,10,1,1012.212,1150.0,3,1,1195.885,183.673,1,0,1.0
3,r03_20260912_222410.jsonl,11,0,,,0,0,,,0,0,
3,r03_20260912_222410.jsonl,12,1,3653.085,1150.0,6,1,4064.802,411.717,1,0,1.0
3,r03_20260912_222410.jsonl,13,1,77.0,0.0,2,1,436.006,359.006,1,0,1.0
3,r03_20260912_222410.jsonl,14,1,976.212,1150.0,7,1,1641.572,665.36,1,0,1.0
3,r03_20260912_222410.jsonl,15,1,2685.853,1150.0,9,1,3200.016,514.163,1,0,1.0
3,r03_20260912_222410.jsonl,16,1,95.0,0.0,3,1,883.577,788.577,1,0,1.0
3,r03_20260912_222410.jsonl,17,0,,,0,0,,,0,0,
3,r03_20260912_222410.jsonl,18,0,,,0,0,,,0,0,
3,r03_20260912_222410.jsonl,19,1,1781.428,1150.0,3,1,1987.349,205.921,1,0,1.0
3,r03_20260912_222410.jsonl,20,1,1000.212,1150.0,6,1,1383.109,382.897,1,0,1.0
4,r04_20260912_222432.jsonl,1,1,1722.746,1150.0,3,1,1907.218,184.472,1,0,1.0
4,r04_20260912_222432.jsonl,2,0,,,0,0,,,0,0,
4,r04_20260912_222432.jsonl,3,0,,,0,0,,,0,0,
4,r04_20260912_222432.jsonl,4,1,2214.658,1150.0,5,1,2402.11,187.452,1,0,1.0
4,r04_20260912_222432.jsonl,5,1,29.0,0.0,2,1,1005.855,976.855,1,0,1.0
4,r04_20260912_222432.jsonl,6,0,,,0,0,,,0,0,
4,r04_20260912_222432.jsonl,7,0,,,0,0,,,0,0,
4,r04_20260912_222432.jsonl,8,0,,,0,0,,,0,0,
4,r04_20260912_222432.jsonl,9,1,53.0,0.0,3,1,1137.797,1084.797,1,0,1.0
4,r04_20260912_222432.jsonl,10,1,59.0,0.0,2,1,965.055,906.055,1,0,1.0
4,r04_20260912_222432.jsonl,11,1,65.0,0.0,8,1,440.744,375.744,1,0,1.0
4,r04_20260912_222432.jsonl,12,1,71.0,0.0,3,1,674.676,603.676,1,0,1.0
4,r04_20260912_222432.jsonl,13,1,3286.359,1150.0,7,1,3525.072,238.713,1,0,1.0
4,r04_20260912_222432.jsonl,14,0,,,0,0,,,0,0,
4,r04_20260912_222432.jsonl,15,1,1776.746,1150.0,4,1,2024.948,248.202,1,0,1.0
4,r04_20260912_222432.jsonl,16,1,2172.658,1150.0,9,1,2742.407,569.749,1,0,1.0
4,r04_20260912_222432.jsonl,17,1,101.0,0.0,3,1,1332.622,1231.622,1,0,1.0
4,r04_20260912_222432.jsonl,18,1,107.0,0.0,3,1,814.699,707.699,1,0,1.0
4,r04_20260912_222432.jsonl,19,0,,,0,0,,,0,0,
4,r04_20260912_222432.jsonl,20,0,,,0,0,,,0,0,
5,r05_20260912_222445.jsonl,1,0,,,0,0,,,0,0,
5,r05_20260912_222445.jsonl,2,1,11.0,0.0,3,1,555.469,544.469,1,0,1.0
5,r05_20260912_222445.jsonl,3,1,17.0,0.0,2,1,236.028,219.028,1,0,1.0
5,r05_20260912_222445.jsonl,4,0,,,0,0,,,0,0,
5,r05_20260912_222445.jsonl,5,1,2024.072,1150.0,4,1,2345.652,321.579,1,0,1.0
5,r05_20260912_222445.jsonl,6,1,658.934,1150.0,3,1,858.281,199.347,1,0,1.0
5,r05_20260912_222445.jsonl,7,0,,,0,0,,,0,0,
5,r05_20260912_222445.jsonl,8,0,,,0,0,,,0,0,
5,r05_20260912_222445.jsonl,9,0,,,0,0,,,0,0,
5,r05_20260912_222445.jsonl,10,0,,,0,0,,,0,0,
5,r05_20260912_222445.jsonl,11,0,,,0,0,,,0,0,
5,r05_20260912_222445.jsonl,12,1,1988.072,1150.0,3,1,2167.779,179.706,1,0,1.0
5,r05_20260912_222445.jsonl,13,0,,,0,0,,,0,0,
5,r05_20260912_222445.jsonl,14,1,3019.135,1150.0,6,1,3265.534,246.399,1,0,1.0
5,r05_20260912_222445.jsonl,15,1,89.0,0.0,2,1,388.244,299.244,4,3,0.25
5,r05_20260912_222445.jsonl,16,1,2649.488,1150.0,3,1,2776.829,127.341,1,0,1.0
5,r05_20260912_222445.jsonl,17,1,1540.245,1150.0,7,1,1887.526,347.281,1,0,1.0
5,r05_20260912_222445.jsonl,18,1,724.934,1150.0,9,1,1413.161,688.227,1,0,1.0
5,r05_20260912_222445.jsonl,19,1,730.934,1150.0,3,1,1001.89,270.956,1,0,1.0
5,r05_20260912_222445.jsonl,20,0,,,0,0,,,0,0,
6,r06_20260912_222458.jsonl,1,1,2284.222,1150.0,3,1,2402.054,117.831,1,0,1.0
6,r06_20260912_222458.jsonl,2,0,,,0,0,,,0,0,
6,r06_20260912_222458.jsonl,3,1,2878.589,1150.0,3,1,3277.939,399.35,1,0,1.0
6,r06_20260912_222458.jsonl,4,1,1512.217,1150.0,7,1,1782.002,269.785,1,0,1.0
6,r06_20260912_222458.jsonl,5,1,29.0,0.0,5,1,556.038,527.038,1,0,1.0
6,r06_20260912_222458.jsonl,6,0,,,0,0,,,0,0,
6,r06_20260912_222458.jsonl,7,0,,,0,0,,,0,0,
6,r06_20260912_222458.jsonl,8,1,918.292,1150.0,6,1,1183.63,265.339,1,0,1.0
6,r06_20260912_222458.jsonl,9,0,,,0,0,,,0,0,
6,r06_20260912_222458.jsonl,10,0,,,0,0,,,0,0,
6,r06_20260912_222458.jsonl,11,0,,,0,0,,,0,0,
6,r06_20260912_222458.jsonl,12,1,71.0,0.0,3,1,776.942,705.942,3,2,0.333
6,r06_20260912_222458.jsonl,13,0,,,0,0,,,0,0,
6,r06_20260912_222458.jsonl,14,0,,,0,0,,,0,0,
6,r06_20260912_222458.jsonl,15,1,912.292,1150.0,3,1,1344.775,432.484,1,0,1.0
6,r06_20260912_222458.jsonl,16,1,2224.222,1150.0,4,1,2532.409,308.187,1,0,1.0
6,r06_20260912_222458.jsonl,17,1,2818.589,1150.0,5,1,3058.41,239.821,1,0,1.0
6,r06_20260912_222458.jsonl,18,1,107.0,0.0,8,1,439.919,332.919,1,0,1.0
6,r06_20260912_222458.jsonl,19,0,,,0,0,,,0,0,
6,r06_20260912_222458.jsonl,20,0,,,0,0,,,0,0,
7,r07_20260912_222511.jsonl,1,1,4094.823,1150.0,5,1,4294.86,200.037,1,0,1.0
7,r07_20260912_222511.jsonl,2,1,11.0,0.0,3,1,1949.122,1938.122,1,0,1.0
7,r07_20260912_222511.jsonl,3,0,,,0,0,,,0,0,
7,r07_20260912_222511.jsonl,4,0,,,0,0,,,0,0,
7,r07_20260912_222511.jsonl,5,1,29.0,0.0,3,1,1737.681,1708.681,1,0,1.0
7,r07_20260912_222511.jsonl,6,0,,,0,0,,,0,0,
7,r07_20260912_222511.jsonl,7,1,2029.274,1150.0,3,1,3088.738,1059.464,1,0,1.0
7,r07_20260912_222511.jsonl,8,1,4446.253,1150.0,3,1,4605.73,159.477,1,0,1.0
7,r07_20260912_222511.jsonl,9,0,,,0,0,,,0,0,
7,r07_20260912_222511.jsonl,10,1,2047.274,1150.0,4,1,3335.621,1288.347,1,0,1.0
7,r07_20260912_222511.jsonl,11,1,65.0,0.0,3,1,1233.879,1168.879,1,0,1.0
7,r07_20260912_222511.jsonl,12,0,,,0,0,,,0,0,
7,r07_20260912_222511.jsonl,13,0,,,0,0,,,0,0,
7,r07_20260912_222511.jsonl,14,1,83.0,0.0,5,1,1040.605,957.605,1,0,1.0
7,r07_20260912_222511.jsonl,15,0,,,0,0,,,0,0,
7,r07_20260912_222511.jsonl,16,1,95.0,0.0,3,1,638.2,543.2,1,0,1.0
7,r07_20260912_222511.jsonl,17,1,2071.274,1150.0,3,1,2916.747,845.473,1,0,1.0
7,r07_20260912_222511.jsonl,18,1,107.0,0.0,8,1,494.121,387.121,1,0,1.0
7,r07_20260912_222511.jsonl,19,1,2077.274,1150.0,7,1,2713.796,636.522,1,0,1.0
7,r07_20260912_222511.jsonl,20,1,2083.274,1150.0,9,1,2439.917,356.643,1,0,1.0
8,r08_20260912_222523.jsonl,1,1,2223.105,1150.0,3,1,2364.563,141.457,1,0,1.0
8,r08_20260912_222523.jsonl,2,1,4516.139,1150.0,3,1,4669.538,153.399,1,0,1.0
8,r08_20260912_222523.jsonl,3,1,3541.922,1150.0,3,1,3690.801,148.879,1,0,1.0
8,r08_20260912_222523.jsonl,4,1,3535.922,1150.0,5,1,3946.051,410.129,1,0,1.0
8,r08_20260912_222523.jsonl,5,1,4013.642,1150.0,9,1,4348.128,334.486,1,0,1.0
8,r08_20260912_222523.jsonl,6,1,35.0,0.0,5,1,1137.782,1102.782,1,0,1.0
8,r08_20260912_222523.jsonl,7,1,41.0,0.0,8,1,494.177,453.177,1,0,1.0
8,r08_20260912_222523.jsonl,8,1,47.0,0.0,8,1,2064.443,2017.443,1,0,1.0
8,r08_20260912_222523.jsonl,9,0,,,0,0,,,0,0,
8,r08_20260912_222523.jsonl,10,1,2620.594,1150.0,6,1,2846.833,226.239,1,0,1.0
8,r08_20260912_222523.jsonl,11,1,65.0,0.0,3,1,1438.528,1373.528,1,0,1.0
8,r08_20260912_222523.jsonl,12,1,71.0,0.0,2,1,707.755,636.755,1,0,1.0
8,r08_20260912_222523.jsonl,13,0,,,0,0,,,0,0,
8,r08_20260912_222523.jsonl,14,1,83.0,0.0,6,1,1000.778,917.778,1,0,1.0
8,r08_20260912_222523.jsonl,15,1,2229.105,1150.0,4,1,2497.581,268.475,1,0,1.0
8,r08_20260912_222523.jsonl,16,0,,,0,0,,,0,0,
8,r08_20260912_222523.jsonl,17,1,101.0,0.0,2,1,1594.211,1493.211,1,0,1.0
8,r08_20260912_222523.jsonl,18,1,4540.139,1150.0,3,1,4795.832,255.694,1,0,1.0
8,r08_20260912_222523.jsonl,19,1,3101.592,1150.0,7,1,3373.985,272.393,1,0,1.0
8,r08_20260912_222523.jsonl,20,0,,,0,0,,,0,0,
9,r09_20260912_222538.jsonl,1,0,,,0,0,,,0,0,
9,r09_20260912_222538.jsonl,2,0,,,0,0,,,0,0,
9,r09_20260912_222538.jsonl,3,0,,,0,0,,,0,0,
9,r09_20260912_222538.jsonl,4,0,,,0,0,,,0,0,
9,r09_20260912_222538.jsonl,5,1,29.0,0.0,8,1,459.355,430.355,1,0,1.0
9,r09_20260912_222538.jsonl,6,1,1512.258,1150.0,5,1,1858.229,345.972,1,0,1.0
9,r09_20260912_222538.jsonl,7,0,,,0,0,,,0,0,
9,r09_20260912_222538.jsonl,8,0,,,0,0,,,0,0,
9,r09_20260912_222538.jsonl,9,0,,,0,0,,,0,0,
9,r09_20260912_222538.jsonl,10,0,,,0,0,,,0,0,
9,r09_20260912_222538.jsonl,11,1,65.0,0.0,3,1,982.109,917.109,1,0,1.0
9,r09_20260912_222538.jsonl,12,1,71.0,0.0,4,1,1399.356,1328.356,1,0,1.0
9,r09_20260912_222538.jsonl,13,1,2298.544,1150.0,3,1,2600.489,301.945,1,0,1.0
9,r09_20260912_222538.jsonl,14,1,3066.877,1150.0,3,1,3201.681,134.804,1,0,1.0
9,r09_20260912_222538.jsonl,15,1,89.0,0.0,5,1,731.882,642.882,1,0,1.0
9,r09_20260912_222538.jsonl,16,1,2286.544,1150.0,3,1,2481.518,194.974,1,0,1.0
9,r09_20260912_222538.jsonl,17,1,101.0,0.0,3,1,586.937,485.937,1,0,1.0
9,r09_20260912_222538.jsonl,18,0,,,0,0,,,0,0,
9,r09_20260912_222538.jsonl,19,1,3078.877,1150.0,5,1,3358.946,280.069,1,0,1.0
9,r09_20260912_222538.jsonl,20,1,1536.258,1150.0,3,1,1670.242,133.984,1,0,1.0
10,r10_20260912_222549.jsonl,1,1,5.0,0.0,4,1,1476.733,1471.733,1,0,1.0
10,r10_20260912_222549.jsonl,2,1,11.0,0.0,2,1,1079.29,1068.29,1,0,1.0
10,r10_20260912_222549.jsonl,3,0,,,0,0,,,0,0,
10,r10_20260912_222549.jsonl,4,1,23.0,0.0,2,1,1181.233,1158.233,1,0,1.0
10,r10_20260912_222549.jsonl,5,1,29.0,0.0,3,1,1292.691,1263.691,1,0,1.0
10,r10_20260912_222549.jsonl,6,1,35.0,0.0,6,1,794.477,759.477,1,0,1.0
10,r10_20260912_222549.jsonl,7,0,,,0,0,,,0,0,
10,r10_20260912_222549.jsonl,8,1,3849.167,1150.0,3,1,3967.84,118.673,1,0,1.0
10,r10_20260912_222549.jsonl,9,1,2248.885,1150.0,3,1,2640.46,391.576,1,0,1.0
10,r10_20260912_222549.jsonl,10,1,2236.885,1150.0,6,1,2473.081,236.197,1,0,1.0
10,r10_20260912_222549.jsonl,11,1,65.0,0.0,3,1,873.133,808.133,1,0,1.0
10,r10_20260912_222549.jsonl,12,1,2820.144,1150.0,4,1,3145.07,324.925,1,0,1.0
10,r10_20260912_222549.jsonl,13,1,2826.144,1150.0,3,1,2991.821,165.677,1,0,1.0
10,r10_20260912_222549.jsonl,14,1,1809.468,1150.0,4,1,1995.896,186.427,1,0,1.0
10,r10_20260912_222549.jsonl,15,1,89.0,0.0,3,1,466.676,377.676,4,3,0.25
10,r10_20260912_222549.jsonl,16,0,,,0,0,,,0,0,
10,r10_20260912_222549.jsonl,17,1,101.0,0.0,3,1,303.637,202.637,1,0,1.0
10,r10_20260912_222549.jsonl,18,0,,,0,0,,,0,0,
10,r10_20260912_222549.jsonl,19,1,113.0,0.0,5,1,1699.09,1586.09,1,0,1.0
10,r10_20260912_222549.jsonl,20,0,,,0,0,,,0,0,
